,name,male,culture,dateOfBirth,DateoFdeath,mother,father,heir,house,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive,identity
1193,Denys Mallister,1,,245.0,,,,,House Mallister,,1,1,1,1,1,,,,,0,1,60.0,0,0,0,0.130434782608695,1,knight
1194,Edric Storm,1,,287.0,,,,,House Baratheon,,1,1,1,1,1,,,,,0,0,18.0,0,0,0,0.284280936454849,1,Bastards
1195,Hosteen Frey,1,,249.0,,,,,House Frey,Bellena Hawick,1,1,1,1,1,,,,1.0,1,1,56.0,0,0,0,0.274247491638795,1,knight
1196,Lyonel Corbray,1,,260.0,,,,,House Corbray,,0,0,0,1,1,,,,,0,1,45.0,0,0,0,0.0802675585284281,1,Lord
1197,Lyonel Frey,0,,259.0,,,,,House Frey of Riverrun,Melesa Crakehall,0,1,1,1,1,,,,1.0,1,1,46.0,0,0,0,0.0635451505016722,1,knight
1198,Lyonel Strong,1,,,120.0,,,,House Strong,1st: unknown2nd: unknown3rd: unknown,0,0,0,0,0,,,,1.0,1,1,,0,0,0,0.334448160535117,0,Lord
1199,Lythene Frey,0,,251.0,,,,,House Frey,Lucias Vypren,0,1,1,1,1,,,,1.0,1,0,54.0,0,0,0,0.160535117056856,1,Noblewomen
1200,Lyra Mormont,0,Northmen,277.0,,,,,House Mormont,,0,0,0,1,1,,,,,0,0,28.0,0,0,0,0.040133779264214,1,Lady
1201,Maegelle Frey,0,,249.0,,,,,House Frey,Dafyn Vance,0,1,1,1,0,,,,1.0,1,0,56.0,0,0,0,0.107023411371237,1,Deaths by childbirth
1202,Mallador Locke,1,,,299.0,,,,Night's Watch,,0,1,1,0,0,,,,,0,1,,0,0,0,0.0267558528428093,0,knight
1203,Malwyn Frey,1,,284.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,21.0,0,0,0,0.13712374581939699,1,Nobles
1204,Manfrey Martell,0,Dornishmen,,,,,,House Martell,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,knight
1205,Margot Lannister,0,,,,,,,House Lannister,Titus Peake,0,0,1,1,1,,,,1.0,1,1,,0,0,0,0.020066889632107,1,Noblewomen
1206,Maric Seaworth,1,,,299.0,,,,House Seaworth,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0635451505016722,0,Sailors
1207,Marianne Vance,0,,262.0,,,,,House Vance,,0,1,1,1,0,,,,,0,0,43.0,0,0,0,0.103678929765886,1,Noblewomen
1208,Mariya Darry,0,,,,,,,House Darry,Merrett Frey,0,1,1,1,0,,,,0.0,1,0,,0,0,0,0.190635451505016,1,Noblewomen
1209,Marissa Frey,0,,286.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,19.0,0,0,0,0.160535117056856,1,Noblewomen
1210,Maron Martell,1,Dornish,,,,,,House Martell,Daenerys Targaryen,0,0,0,1,1,,,,1.0,1,1,,5,1,0,0.0367892976588628,1,Prince
1211,Maron Volmark,1,Ironborn,283.0,,,,,House Volmark,,0,0,1,1,1,,,,,0,1,22.0,0,0,0,0.0434782608695652,1,Lord
1212,Marq Rankenfell,1,,,,,,,Night's Watch,,0,0,1,0,0,,,,,0,1,,0,0,0,0.0501672240802675,1,Lord
1213,Marsella Waynwood,0,,,,,,,House Waynwood,Stevron Frey,0,1,1,1,0,,,,0.0,1,0,,0,0,0,0.0969899665551839,1,Deaths by childbirth
1214,Matarys Targaryen,1,,184.0,209.0,,,,House Targaryen,,0,0,0,0,0,,,,,0,1,25.0,0,0,0,0.10033444816053501,0,Nobles
1215,Martyn Rivers,0,,,,,,,House Frey,,1,1,1,1,1,,,,,0,0,,0,0,0,0.0301003344481605,1,Bastards
1216,Martyn Lannister,1,,285.0,,,,,House Lannister,,0,1,1,1,1,,,,,0,0,20.0,5,1,0,0.13712374581939699,1,Squires
1217,Marwyn Belmore,1,,,,,,,House Belmore,,0,1,1,1,0,,,,,0,1,,0,0,0,0.0234113712374581,1,knight
1218,Mathis Frey,0,,294.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,11.0,0,0,0,0.0836120401337792,1,twin
1219,Matthar,1,,,,,,,Night's Watch,,1,1,1,1,1,,,,,0,0,,0,0,0,0.0234113712374581,1,recruit
1220,Mawney,1,,,300.0,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0234113712374581,0,ranger
1221,Medgar Tully,1,Rivermen,,209.0,,,,House Tully,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0167224080267558,0,Lord
1222,Medger Cerwyn,1,Northmen,,299.0,,,,House Cerwyn,,1,1,0,0,0,,,,,0,1,,1,1,0,0.0635451505016722,0,Lord
1223,Megga Tyrell,0,,286.0,,,,,House Tyrell,,0,0,1,1,1,,,,,0,0,19.0,0,0,0,0.15384615384615302,1,Companions and ladies-in-waiting of Margaery Tyrell
1224,Meldred Merlyn,0,Ironborn,,,,,,House Merlyn,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,head
1225,Melesa Crakehall,0,,,,,,,House Crakehall,Lyonel Frey,0,1,1,1,0,,,,1.0,1,0,,0,0,0,0.0501672240802675,1,Noblewomen
1226,Melara Crane,0,,,,,,,House Crane,Alester Florent,0,1,1,1,0,,,,0.0,1,0,,0,0,0,0.0668896321070234,1,Noblewomen
1227,Melessa Florent,0,,,,,,,House Florent,Randyll Tarly,0,1,1,1,0,,,,1.0,1,0,,0,0,0,0.0869565217391304,1,Noblewomen
1228,Mellara Rivers,0,,,,,,,House Frey,,0,1,1,1,1,,,,,0,0,,0,0,0,0.0167224080267558,1,Bastards
1229,Melwyn Sarsfield,1,,,,,,,House Sarsfield,Shierle Swyft,0,0,1,1,0,,,,1.0,1,1,,0,0,0,0.0301003344481605,1,knight
1230,Melwys Rivers,0,,,,,,,,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,Bastards
1231,Meredyth Crane,0,,,,,,,House Crane,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0301003344481605,1,Companions and ladies-in-waiting of Margaery Tyrell
1232,Merianne Frey,0,,288.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,17.0,0,0,0,0.0836120401337792,1,Noblewomen
1233,Merlon Crakehall,1,,,,,,,House Crakehall,,0,0,1,1,0,,,,,0,1,,0,0,0,0.0267558528428093,1,knight
1234,Mezzara,1,Ghiscari,,,,,,House of Merreq,,0,0,0,0,1,,,,,0,1,,0,0,0,0.0167224080267558,1,Courtiers and followers of Daenerys Targaryen
1235,Mina Tyrell,0,,,,,,,House Tyrell,Paxter Redwyne,1,1,1,1,1,,,,1.0,1,0,,0,0,0,0.163879598662207,1,Noblewomen
1236,Moelle,0,,,,,,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0301003344481605,1,septa
1237,Monterys Velaryon,1,,293.0,,,,,House Velaryon,,0,0,1,1,0,,,,,0,1,12.0,0,0,0,0.020066889632107,1,Lords of the Tides
1238,Moredo Prestayn,1,Braavosi,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0100334448160535,1,Merchants
1239,Monford Velaryon,1,Valyrian,,299.0,,,,House Velaryon,,0,1,1,0,0,,,,,0,1,,0,0,0,0.0234113712374581,0,Lord
1240,Moribald Chester,0,,,,,,,House Chester,,0,0,0,1,1,,,,,0,1,,0,0,0,0.020066889632107,1,Lord
1241,Morton Waynwood,1,,,,,,,House Waynwood,,1,1,1,1,1,,,,,0,1,,0,0,0,0.0367892976588628,1,knight
1242,Morya Frey,0,,268.0,,,,,House Frey,Flement Brax,0,1,1,1,1,,,,1.0,1,1,37.0,0,0,0,0.120401337792642,1,Noblewomen
1243,Mullin,0,,,,,,,Night's Watch,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,maester
1244,Moryn Tyrell,1,,,,,,,House Tyrell,,1,1,1,1,1,,,,,0,0,,0,0,0,0.140468227424749,1,knight
1245,Munda,1,Free Folk,,,,,,,Longspear Ryk,0,0,1,1,1,,,,1.0,1,0,,0,0,0,0.0267558528428093,1,Wildlings
1246,Muttering Bill,1,,,300.0,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.020066889632107,0,steward
1247,Mushroom,1,,,,,,,House Targaryen,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0468227424749163,1,fool
1248,Murmison,1,,,41.0,,,,Faith of the Seven,,0,0,1,0,0,,,,,0,0,,0,0,0,0.31438127090301,0,septon
1249,Mylenda Caron,1,,258.0,,,,,House Caron,Petyr Frey,0,1,1,1,0,,,,0.0,1,0,47.0,0,0,0,0.107023411371237,1,noblewoman
1250,Myles Smallwood,1,,,,,,,House Smallwood,,0,0,1,0,0,,,,,0,1,,0,0,0,0.167224080267558,1,Lord
1251,Myles Mooton,1,,,283.0,,,,House Mooton,,0,0,1,1,0,,,,,0,1,,0,0,0,0.0267558528428093,0,knight
1252,Myria Jordayne,1,Dornish,,,,,,House Jordayne,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0133779264214046,1,Noblewomen
1253,Myles Manwoody,1,,,,,,,House Manwoody,,0,0,1,1,0,,,,,0,1,,0,0,0,0.0267558528428093,1,knight
1254,Mysaria,0,Lysene,,,,,,,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0133779264214046,1,dancer
1255,Myrielle Lannister,0,,,,,,,House Lannister,,1,1,1,1,1,,,,,0,0,,0,0,0,0.0702341137123745,1,Noblewomen
1256,Noho Dimittis,1,Braavosi,,,,,,Iron Bank of Braavos,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0133779264214046,1,representative
1257,Norne Goodbrother,0,Ironborn,,,,,,House Goodbrother of Shatterstone,,0,1,1,1,1,,,,,0,1,,0,0,0,0.020066889632107,1,Lord
1258,Norbert Vance,1,,,,,,,House Vance of Atranta,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0367892976588628,1,Lord
1259,Nymella Toland,0,Dornish,,,,,,House Toland,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0434782608695652,1,Lady
1260,Nysterica,0,,,,,,,,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0267558528428093,1,septa
1261,Ollidor,1,,,,,,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0167224080267558,1,follower
1262,Ollo Lophand,1,Tyroshi,,300.0,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0367892976588628,0,ranger
1263,Olyvar Frey,1,,281.0,,,,,House Frey,,1,1,1,1,1,,,,,0,0,24.0,1,1,0,0.0836120401337792,1,Squires
1264,Omer Blackberry,0,,,,,,,House Blackberry,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0234113712374581,1,sword
1265,Olymer Tyrell,1,,,,,,,House Tyrell,Lysa Meadows,0,0,1,1,0,,,,1.0,1,1,,0,0,0,0.130434782608695,1,Knights
1266,Ondrew Locke,1,Northmen,,,,,,House Locke,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0367892976588628,1,head
1267,Orbert Caswell,1,,,0.0,,,,House Caswell,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0568561872909698,0,Lord Commanders of the Night's Watch
1268,Ordello,0,Pentoshi,,299.0,,,,,,0,0,0,0,1,,,,,0,1,,0,0,0,0.0133779264214046,0,magister
1269,Omer Florent,0,,,,,,,,,0,1,1,1,0,,,,,0,1,,0,0,0,0.0702341137123745,1,maester
1270,Orland of Oldtown,1,,,,,,,House Baratheon of King's Landing,,0,0,1,1,1,,,,,0,0,,0,0,0,0.00668896321070234,1,singer
1271,Ormond Yronwood,0,,,,,,,House Yronwood,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0,1,Lord
1272,Orphan Oss,0,,,300.0,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0234113712374581,0,steward
1273,Osbert Serry,0,,,,,,,House Serry,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0267558528428093,1,Lord
1274,Osmund Frey,0,,297.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,8.0,0,0,0,0.0501672240802675,1,Nobles
1275,Oswell Kettleblack,1,,,,,,,House Kettleblack,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0568561872909698,1,Nobles
1276,Ossifer Plumm,1,,,176.0,,,,House Plumm,Elaena Targaryen,0,0,1,1,1,,,,0.0,1,1,,0,0,0,0.0869565217391304,0,head
1277,Otho Bracken,1,,,,,,,House Bracken,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0267558528428093,1,knight
1278,Ottyn Wythers,0,,230.0,299.0,,,,House Wythers,,0,1,1,0,0,,,,,0,1,69.0,0,0,0,0.0434782608695652,0,knight
1279,Owen Norrey,0,Northern mountain clans,,299.0,,,,House Norrey,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0301003344481605,0,Nobles
1280,Pate of the Blue Fork,1,,,299.0,,,,House Frey,Amerei Frey,0,1,1,1,0,,,,1.0,1,1,,0,0,0,0.170568561872909,0,hedge
1281,Patrek Mallister,1,,,,,,,House Mallister,,1,1,1,1,1,,,,,0,0,,0,0,0,0.0769230769230769,1,Nobles
1282,Patrek Vance,0,,264.0,,,,,House Vance,,0,1,1,1,0,,,,,0,0,41.0,0,0,0,0.103678929765886,1,Nobles
1283,Perriane Frey,0,,241.0,,,,,House Haigh,Leslyn Haigh,0,1,1,1,1,,,,1.0,1,0,64.0,0,0,0,0.0735785953177257,1,Noblewomen
1284,Perra Frey,0,,294.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,11.0,0,0,0,0.10033444816053501,1,Noblewomen
1285,Perwyn Frey,1,,269.0,,,,,House Frey,,1,1,1,1,1,,,,,0,1,36.0,0,0,0,0.0836120401337792,1,knight
1286,Philip Foote,1,,,,,,,House Foote,,0,1,1,0,1,,,,,0,1,,0,0,0,0.0501672240802675,1,knight
1287,Philip Plumm,1,,,,,,,House Plumm,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0301003344481605,1,head
1288,Pono,0,Dothraki,,,,,,,,1,1,1,1,1,,,,,0,1,,0,0,0,0.060200668896321,1,ko
1289,Qarro Volentin,0,Braavosi,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0133779264214046,1,First
1290,Qarlton Chelsted,1,,,283.0,,,,House Chelsted,,0,0,1,1,0,,,,,0,1,,0,0,1,0.357859531772575,0,Lord
1291,Lord Commander Qorgyle,1,,,288.0,,,,House Qorgyle,,0,0,1,0,0,,,,,0,1,,0,0,0,0.0668896321070234,0,Lord Commanders of the Night's Watch
1292,Quent,1,northmen,,,,,,House Stark,,1,1,1,1,0,,,,,0,0,,0,0,0,0.0234113712374581,1,sworn
1293,Quenten Banefort,1,,,,,,,House Banefort,,1,0,1,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,Lord
1294,Quenton Hightower,1,,,,,,,House Hightower,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00668896321070234,1,head
1295,Quentyn Ball,1,,,196.0,,,,House Ball,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0668896321070234,0,knight
1296,Quentyn Qorgyle,0,,,,,,,House Qorgyle,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,Lord
1297,Quincy Cox,1,,,,,,,House Cox,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0334448160535117,1,head
1298,Ragwyle,0,Free folk,,,,,,,,0,1,1,1,1,,,,,0,0,,0,0,0,0.0100334448160535,1,spearwife
1299,Ralf Kenning,1,Ironborn,,300.0,,,,House Kenning of Harlaw,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0468227424749163,0,captain
1300,Raymun Redbeard,1,free folk,,226.0,,,,,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0,0,invasion
1301,Raynard,1,,,,,,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,,0,0,0,0.020066889632107,1,septon
1302,Raynald Westerling,1,,,299.0,,,,House Westerling,,0,0,1,1,0,,,,,0,1,,0,0,0,0.0702341137123745,0,knight
1303,Red Alyn of the Rosewood,1,,,300.0,,,,Night's Watch,,0,0,1,0,0,,,,,0,0,,0,0,0,0.0133779264214046,0,steward
1304,Raynard Ruttiger,0,,,,,,,House Ruttiger,,0,0,0,1,1,,,,,0,1,,0,0,0,0.020066889632107,1,knight
1305,Raymund Frey,1,,264.0,,,,,House Frey,Beony Beesbury,0,1,1,1,1,,,,1.0,1,1,41.0,0,0,0,0.177257525083612,1,knight
1306,Regenard Estren,0,,,,,,,House Estren,,1,0,1,1,1,,,,,0,1,,0,0,0,0.020066889632107,1,Lord
1307,Renly Norcross,1,,296.0,,,,,House Norcross,,0,1,1,1,0,,,,,0,0,9.0,0,0,0,0.0836120401337792,1,Nobles
1308,Renfred Rykker,1,,,,,,,House Rykker,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,Lord
1309,Rhea Royce,0,,,115.0,,,,House Royce,Daemon Targaryen,0,0,0,0,0,,,,0.0,1,1,,0,0,0,0.0936454849498327,0,Lady
1310,Rennifer Longwaters,1,,,,,,,House Longwaters,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0167224080267558,1,undergaoler
1311,Rhea Florent,0,,,,,,,House Florent,Leyton Hightower,0,1,1,1,0,,,,1.0,1,0,,0,0,0,0.107023411371237,1,Noblewomen
1312,Rhogoro,1,Dothraki,,,,,,,,1,0,0,1,0,,,,,0,1,,0,0,0,0.0100334448160535,1,son
1313,Rickard Ryswell,1,Northmen,,,,,,House Ryswell,,0,0,0,1,1,,,,,0,0,,0,0,0,0.040133779264214,1,Nobles
1314,Rickard Thorne,1,,,130.0,,,,House Thorne,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0267558528428093,0,knight
1315,Rickard Wylde,0,,295.0,,,,,House Wylde,,0,1,1,1,0,,,,,0,0,10.0,0,0,0,0.160535117056856,1,Nobles
1316,Robert Frey,0,,286.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,19.0,0,0,0,0.060200668896321,1,0
1317,Robert Flowers,1,,,,,,,Kingsguard,,0,0,0,1,0,,,,,0,1,,0,0,0,0.060200668896321,1,knight
1318,Robert Brax,0,,,299.0,,,,House Brax,,0,1,1,0,0,,,,,0,1,,0,0,0,0.0468227424749163,0,knight
1319,Robin Hill,1,,,,,,,Night's Watch,,0,0,1,0,0,,,,,0,1,,0,0,0,0.0568561872909698,1,bastard
1320,Robin Flint,0,,,299.0,,,,House Flint of Widow's Watch,,1,1,1,1,0,,,,,0,1,,0,0,0,0.0501672240802675,0,Deaths by stabbing
1321,Robin Moreland,1,,,,,,,House Moreland,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0133779264214046,1,head
1322,Robin Ryger,1,,237.0,,,,,House Ryger,,1,1,1,1,1,,,,,0,1,68.0,0,0,0,0.0735785953177257,1,knight
1323,Rodrik Flint,1,,,,,,,House Flint,,0,0,1,0,0,,,,,0,1,,0,0,0,0.0635451505016722,1,Lord Commanders of the Night's Watch
1324,Rodrik Stark,1,Northmen,,,,,,House Stark,,1,0,0,0,0,,,,,0,1,,0,0,0,0.040133779264214,1,King
1325,Rodrik Ryswell,1,Northmen,,,,,,House Ryswell,,0,0,0,1,1,,,,,0,1,,0,0,0,0.040133779264214,1,Lord
1326,Roger Hogg,1,,,,,,,House Hogg,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0267558528428093,1,head
1327,Rodwell Stark,1,Northmen,,,,,,House Stark,Myriame Manderly,0,1,0,0,0,,,,1.0,1,1,,0,0,0,0.130434782608695,1,Lord
1328,Rolland Longthorpe,0,,,,,,,House Longthorpe,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0167224080267558,1,Lord
1329,Rolland Uffering,1,,,,,,,House Uffering,Rohanne Webber,0,0,0,0,0,,,,0.0,1,1,,0,0,0,0.0234113712374581,1,knight
1330,Ronel Rivers,0,,,,,,,House Frey,,1,1,1,1,1,,,,,0,0,,0,0,0,0.0234113712374581,1,Bastards
1331,Ronald Connington,1,,,,,,,House Connington,,0,0,0,0,1,,,,,0,1,,0,0,0,0.0334448160535117,1,Knight
1332,Ronald Vance,1,,,,,,,House Vance of Atranta,,0,0,1,1,0,,,,,0,1,,0,0,0,0.0267558528428093,1,knight
1333,Roro Uhoris,1,Tyroshi,,,,,,,,0,0,1,0,1,,,,,0,1,,0,0,0,0.020066889632107,1,Pirates
1334,Royce Coldwater,0,,,,,,,House Coldwater,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00668896321070234,1,Lord
1335,Rufus Leek,0,,,,,,,House Leek,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0267558528428093,1,knight
1336,Rugen,1,,,,,,,,,1,0,1,1,0,,,,,0,1,,0,0,0,0.0234113712374581,1,undergaoler
1337,Runcel Hightower,1,,,,,,,House Hightower,,0,0,1,0,0,,,,,0,1,,0,0,0,0.0535117056856187,1,Lord Commanders of the Night's Watch
1338,Rupert Brax,1,,,299.0,,,,House Brax,,0,1,1,0,0,,,,,0,1,,0,0,0,0.040133779264214,0,knight
1339,Rycherd Crane,0,,,,,,,House Crane,Rylene Florent,0,1,1,1,0,,,,1.0,1,1,,0,0,0,0.0702341137123745,1,knight
1340,Ryam Redwyne,1,,,105.0,,,,House Redwyne,,1,1,1,1,0,,,,,0,1,,0,0,1,0.364548494983277,0,knight
1341,Ryam Florent,1,,,,,,,House Florent,,0,1,1,1,0,,,,,0,1,,0,0,0,0.0635451505016722,1,knight
1342,Ryger Rivers,1,,,,,,,House Frey,,1,1,1,1,1,,,,,0,0,,1,1,0,0.0234113712374581,1,Bastards
1343,Ryella Frey,0,,294.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,11.0,0,0,0,0.13712374581939699,1,Noblewomen
1344,Ryella Royce,0,,,,,,,House Royce,Arwood Frey,0,1,1,1,0,,,,1.0,1,0,,0,0,0,0.140468227424749,1,Noblewomen
1345,Rylene Florent,0,,,,,,,House Florent,Rycherd Crane,0,1,1,1,0,,,,1.0,1,0,,0,0,0,0.0702341137123745,1,Noblewomen
1346,Ryon Allyrion,1,Dornish,,,,,,House Allyrion,Ynys Yronwood,0,0,1,1,1,,,,1.0,1,1,,0,0,0,0.0535117056856187,1,knight
1347,Saera Targaryen,1,Valyrian,61.0,,,,,House Targaryen,,0,0,0,0,0,,,,,0,1,100.0,0,0,0,0.0702341137123745,0,Pleasure house and brothel proprietors
1348,Sallei Paege,0,,,,,,,House Paege,Jammos Frey,0,1,1,1,0,,,,1.0,1,0,,0,0,0,0.0802675585284281,1,Noblewomen
1349,Sandor Frey,0,,287.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,18.0,0,0,0,0.147157190635451,1,Squires
1350,Sarya Whent,0,,,,,,,House Whent,Walder Frey,0,1,1,1,1,,,,1.0,1,1,,0,0,0,0.0301003344481605,1,Noblewomen
1351,Sarra Frey,0,,285.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,20.0,0,0,0,0.13712374581939699,1,Twins
1352,Sawane Botley,1,Ironborn,,299.0,,,,House Botley,,0,1,1,1,0,,,,,0,1,,0,0,0,0.0903010033444816,0,Lord
1353,Scolera,0,,,,,,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0167224080267558,1,septa
1354,Sebaston Farman,1,Westerman,,,,,,House Farman,,0,0,0,1,1,,,,,0,1,,0,0,0,0.020066889632107,1,Lord
1355,Selwyn Tarth,1,,245.0,,,,,House Tarth,,0,1,1,1,1,,,,,0,0,60.0,0,0,0,0.0635451505016722,1,Lord
1356,Selmond Stackspear,0,,,,,,,House Stackspear,,0,0,1,1,1,,,,,0,1,,0,0,0,0.020066889632107,1,head
1357,Serala,0,Myrish,,,,,,House Darklyn,Denys Darklyn,0,0,0,1,0,,,,1.0,1,1,,0,0,0,0.0434782608695652,1,Tongueless
1358,Serwyn of the Mirror Shield,1,,,,,,,Kingsguard,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0,1,figure
1359,Serra Frey,0,,285.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,20.0,0,0,0,0.13712374581939699,1,Twins
1360,Shella Whent,0,Rivermen,,300.0,,,,House Whent,Walter Whent,1,1,1,1,1,,,,1.0,1,1,,1,1,0,0.0802675585284281,0,Lady
1361,Shierle Swyft,0,,,,,,,House Swyft,Melwyn Sarsfield,0,0,1,1,0,,,,1.0,1,0,,0,0,0,0.0267558528428093,1,Noblewomen
1362,Shiera Crakehall,0,,,,,,,House Crakehall,Damion Lannister,0,0,1,1,1,,,,1.0,1,0,,0,0,0,0.0668896321070234,1,Noblewomen
1363,Shirei Frey,0,,292.0,,,,,House Frey,,0,1,1,1,1,,,,,0,0,13.0,0,0,0,0.0434782608695652,1,Noblewomen
1364,Simon Staunton,1,,,,,,,House Staunton,Rohanne Webber,0,0,0,0,0,,,,0.0,1,1,,0,0,0,0.0167224080267558,1,knight
1365,Sigfryd Harlaw,1,Ironborn,,,,,,House Harlaw of Harlaw Hall,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0635451505016722,1,Nobles
1366,Lord Staunton,1,,,129.0,,,,House Staunton,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0167224080267558,0,Lord
1367,Stannis Seaworth,1,,289.0,,,,,House Seaworth,,0,1,1,1,1,,,,,0,0,16.0,0,0,0,0.0568561872909698,1,Nobles
1368,Steffon Seaworth,1,,293.0,,,,,House Seaworth,,0,1,1,1,1,,,,,0,0,12.0,0,0,0,0.0635451505016722,1,Nobles
1369,Steffon Frey,0,,263.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,42.0,0,0,0,0.10033444816053501,1,Nobles
1370,Steffon Swyft,1,,,,,,,House Swyft,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0301003344481605,1,knight
1371,Steffon Darklyn,0,,,129.0,,,,House Darklyn,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0936454849498327,0,knight
1372,Steffon Stackspear,0,,,,,,,House Stackspear,,0,0,1,1,0,,,,,0,1,,0,0,0,0.020066889632107,1,knight
1373,Sumner Crakehall,1,,,,,,,House Crakehall,,0,0,1,1,0,,,,,0,1,,0,0,0,0.0267558528428093,1,Lord
1374,Sylas Flatnose,1,Ironborn,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0100334448160535,1,King
1375,Sybell Spicer,0,,,,,,,House Spicer,Gawen Westerling,0,0,1,1,0,,,,1.0,1,1,,0,0,0,0.0869565217391304,1,Turncloaks in the War of the Five Kings
1376,Symon Santagar,1,,,,,,,House Santagar,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0167224080267558,1,head
1377,Sybelle Glover,0,Northmen,,,,,,House Locke,Robett Glover,0,1,1,1,1,,,,1.0,1,1,,0,0,0,0.0702341137123745,1,Noblewomen
1378,Sylwa Paege,0,,,,,,,House Paege,Whalen Frey,0,1,1,1,0,,,,1.0,1,0,,0,0,0,0.0802675585284281,1,Noblewomen
1379,Symon Hollard,1,,,,,,,House Hollard,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0434782608695652,1,knight
1380,Symond Templeton,0,,,,,,,House Templeton,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0301003344481605,1,head
1381,Symond Frey,1,,252.0,300.0,,,,House Frey,Betharios of Braavos,0,1,1,1,1,,,,1.0,1,0,48.0,0,0,0,0.20066889632107002,0,Spymasters
1382,Tallad,1,,,,,,,House Baratheon of King's Landing,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0468227424749163,1,hedge
1383,Tanton Fossoway,0,,,,,,,House Fossoway of Cider Hall,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,knight
