,name,male,culture,house,book1,book2,book3,book4,book5,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,popularity,identity,isAlive
1639,Arys Oakheart,1,Reach,House Oakheart,1,1,1,1,1,0,1,,0,0,0.344481605,knight,0
1640,Ashara Dayne,0,,House Dayne,1,1,1,0,1,0,0,,0,0,0.093645485,noble,0
1641,Aron Santagar,1,Dornish,House Santagar,1,1,0,1,0,0,1,,0,0,0.066889632,official,0
1642,Asha Greyjoy,0,Ironborn,House Greyjoy,1,1,0,1,1,1,1,30,0,0,0.7090301,warrior,1
1643,Azor Ahai,0,Asshai,,0,1,1,1,1,1,0,,0,0,0.117056856,official,1
1644,Bael the Bard,1,Free folk,,0,0,0,0,0,0,1,,0,0,0,king,1
1645,Baelor Blacktyde,1,Ironborn,House Blacktyde,0,1,1,1,0,0,1,,0,0,0.060200669,warrior,0
1646,Balon Greyjoy,1,,,0,0,0,0,0,0,0,,4,1,0.739130435,king,0
1647,Ballabar,1,,House Redwyne,0,1,1,1,1,0,1,,0,0,0.030100334,official,1
1648,Baelor I Targaryen,1,,,0,0,0,0,0,0,0,,9,1,0.501672241,king,0
1649,Balon Swann,1,Stormlander,House Swann,1,1,1,1,1,0,1,,0,0,0.311036789,knight,1
1650,Barba Bracken,0,,House Bracken,0,0,0,0,1,0,0,100,0,0,0.050167224,noble,0
1651,Barristan Selmy,1,Westeros,House Selmy,1,1,1,1,1,0,1,69,0,0,1,lord,1
1652,Barbrey Dustin,0,Northmen,House Ryswell,0,0,0,1,1,1,1,,0,0,0.163879599,noble,1
1653,Bellegere Otherys,0,Braavosi,,0,0,0,1,0,0,0,,0,0,0.040133779,warrior,1
1654,Beardless Dick,0,,Brotherhood Without Banners,0,0,1,1,0,0,0,,0,0,0.02006689,smallfolk,1
1655,Belwas,1,Meereenese,House Targaryen,0,1,1,1,1,0,0,,0,0,0.143812709,warrior,1
1656,Benjen Stark,1,Northmen,House Stark,1,1,1,1,1,0,1,38,5,1,0.401337793,warrior,1
1657,Bethany Bracken,0,,House Bracken,0,0,0,0,0,0,0,22,0,0,0.030100334,official,0
1658,Beric Dondarrion,1,,,1,1,1,1,1,0,1,23,0,0,0.434782609,lord,0
1659,Biter,1,,Brave Companions,0,1,1,1,0,0,0,,0,0,0.127090301,warrior,0
1660,Bluetooth,1,Ironborn,House Greyjoy,0,1,1,1,0,0,0,,0,0,0.013377926,warrior,1
1661,Brandon Norrey,1,Northern mountain clans,House Norrey,0,0,0,1,1,0,1,,0,0,0.030100334,noble,1
1662,Bowen Marsh,1,,Night's Watch,1,1,1,1,1,0,1,,0,0,0.254180602,noble,1
1663,Bonifer Hasty,1,,House Hasty,0,1,1,1,1,0,1,,0,0,0.053511706,knight,1
1664,Bran the Builder,0,First Men,House Stark,1,1,1,1,1,0,1,,0,0,0.090301003,king,1
1665,Brynden Rivers,1,Valyrian,House Targaryen,0,0,0,1,1,0,1,77,4,1,0.605351171,lord,0
1666,Brynden Tully,1,Rivermen,House Tully,1,1,1,1,1,0,1,63,5,1,0.341137124,knight,1
1667,Caleotte,1,,House Martell,1,1,1,1,1,0,1,,0,0,0.040133779,official,1
1668,Cassella Vaith,0,Dornishmen,House Vaith,0,0,0,0,0,0,1,,0,0,0.010033445,noble,1
1669,Cellador,1,,Night's Watch,1,1,1,1,1,0,0,,0,0,0.033444816,official,1
1670,Chella,0,Vale mountain clans,Black Ears,1,1,1,0,0,0,0,,0,0,0.036789298,warrior,1
1671,Cletus Yronwood,1,,House Yronwood,0,0,0,1,1,0,1,,0,0,0.070234114,noble,0
1672,Colemon,1,,House Arryn,1,1,1,1,1,0,1,,0,0,0.066889632,official,1
1673,Corlys Velaryon,1,Valyrian,House Velaryon,0,0,0,0,0,1,1,79,0,0,0.525083612,lord,0
1674,Criston Cole,1,Stormlands,House Cole,0,0,0,1,0,0,1,48,0,0,0.505016722,lord,0
1675,Daemon I Blackfyre,1,Valyrian,House Blackfyre,0,0,0,0,0,1,1,26,0,0,0,knight,0
1676,Daemon Targaryen,1,Valyrian,House Targaryen,0,0,0,0,0,1,1,49,5,1,0.668896321,king,0
1677,Daenerys Targaryen,0,Valyrian,House Targaryen,1,1,1,1,1,1,1,21,15,1,1,king,1
1678,Danny Flint,0,Northmen,House Flint,0,0,1,0,1,0,0,,0,0,0.023411371,noble,1
1679,Daven Lannister,1,Westerman,House Lannister,1,1,1,1,1,0,1,32,0,0,0.20735786,knight,1
1680,Dick Crabb,1,,House Crabb,0,0,0,1,0,0,0,,0,0,0.070234114,noble,0
1681,Donal Noye,1,,House Baratheon,1,1,1,1,1,0,0,56,0,0,0.140468227,warrior,0
1682,Domeric Bolton,1,Northmen,House Bolton,0,1,0,1,1,0,0,18,0,0,0.090301003,noble,0
1683,Davos Seaworth,1,Westeros,House Seaworth,0,1,1,1,1,1,1,45,1,1,0.969899666,official,1
1684,Doreah,0,Lysene,House Targaryen,1,1,0,0,1,0,0,-277980,0,0,0.110367893,smallfolk,0
1685,Dorea Sand,0,Dornishmen,House Martell,0,0,0,1,1,0,0,14,1,1,0.10367893,smallfolk,1
1686,Dywen,1,,Night's Watch,1,1,1,1,1,0,0,,0,0,0.093645485,warrior,1
1687,Eddard Karstark,1,Northmen,House Karstark,1,1,1,1,1,0,0,,0,0,0.073578595,noble,0
1688,Eddard Stark,1,Northmen,House Stark,1,1,1,1,1,1,1,36,6,1,1,lord,0
1689,Elia Sand,0,Dornishmen,House Martell,0,0,1,1,1,0,0,20,1,1,0.117056856,smallfolk,1
1690,Edmure Tully,1,Rivermen,House Tully,1,1,1,1,1,1,1,38,8,1,0.655518395,lord,1
1691,Elia Martell,0,,,1,1,1,1,1,1,1,27,7,1,0.441471572,noble,0
1692,Emmon Cuy,1,,House Cuy,0,1,0,0,0,0,1,,0,0,0.036789298,knight,0
1693,Eleyna Westerling,0,,House Westerling,0,0,1,1,0,0,0,18,0,0,0.046822742,noble,1
1694,Falena Stokeworth,1,,House Stokeworth,0,0,0,0,0,1,1,100,0,0,0.023411371,noble,0
1695,Falia Flowers,0,,House Hewett,0,0,0,1,1,0,0,24,0,0,0.026755853,smallfolk,1
1696,Eustace Osgrey,1,,House Osgrey,0,0,0,0,0,1,1,,0,0,0.147157191,lord,1
1697,Farlen,1,,House Stark,1,1,1,0,1,0,0,,0,0,0.056856187,official,0
1698,Falyse Stokeworth,0,,House Stokeworth,0,1,1,1,1,1,0,35,1,1,0.100334448,noble,0
1699,Galazza Galare,0,Ghiscari,Graces,0,0,0,0,1,0,1,88,0,0,0.090301003,noble,1
1700,Emmond,1,Ironborn,Drowned men,0,0,0,1,0,0,0,,0,0,0.010033445,smallfolk,1
1701,Garth Hightower,0,,House Hightower,0,0,0,1,0,0,1,,0,0,0.050167224,knight,1
1702,Gared,1,,Night's Watch,1,1,0,0,0,0,0,66,0,0,0.093645485,official,0
1703,Genna Lannister,0,,,1,1,1,1,1,1,1,60,0,0,0.217391304,noble,1
1704,Garlan Tyrell,1,,House Tyrell of Brightwater Keep,1,1,1,1,1,1,1,28,0,0,0.327759197,knight,1
1705,Gerion Lannister,1,,House Lannister,1,1,1,1,1,0,0,36,0,0,0.140468227,noble,0
1706,Gevin Harlaw,0,Ironborn,House Harlaw,0,1,1,0,0,0,0,,0,0,0.016722408,noble,0
1707,Gerold Dayne,1,Dorne,House Dayne of High Hermitage,0,0,0,1,1,0,1,35,0,0,0.107023411,knight,1
1708,Godry Farring,1,,House Farring,0,0,0,1,1,0,1,,0,0,0.063545151,knight,1
1709,Gorold Goodbrother,1,Ironborn,House Goodbrother,0,1,1,1,1,0,1,,0,0,0.080267559,warrior,1
1710,Grenn,1,Westeros,Night's Watch,1,1,1,1,1,0,0,24,0,0,0.204013378,warrior,1
1711,Grey Worm,1,,Unsullied,0,0,1,1,1,0,0,,0,0,0.140468227,warrior,1
1712,Greenbeard,1,Tyroshi,Brotherhood without banners,0,0,0,0,0,0,0,,0,0,0.036789298,lord,1
1713,Groleo,0,Pentoshi,House Targaryen,0,0,1,1,1,0,1,,0,0,0.110367893,warrior,0
1714,Grunt,1,Northmen,House Bolton,0,0,0,0,1,0,0,,0,0,0.026755853,warrior,1
1715,Gregor Clegane,1,,House Clegane,1,1,1,1,1,0,1,35,1,1,0.836120401,knight,0
1716,Gylbert Farwynd,1,Ironborn,House Farwynd of the Lonely Light,0,0,1,1,1,0,1,,0,0,0.040133779,noble,1
1717,Guyard Morrigen,1,,House Morrigen,0,1,0,0,1,0,1,21,0,0,0.063545151,knight,0
1718,Hallyne,1,,Alchemists' Guild,0,1,1,1,0,0,1,,0,0,0.086956522,lord,1
1719,Haggo,1,Dothraki,,1,0,0,0,0,0,0,,0,0,0.033444816,warrior,0
1720,Hazzea,0,Ghiscari,,0,0,0,0,1,0,0,5,0,0,0.043478261,smallfolk,0
1721,Hizdahr zo Loraq,1,Ghiscari,,0,0,0,0,0,0,0,,0,0,0.444816054,official,1
1722,Harma,0,Wildlings,,0,1,1,0,1,0,0,,0,0,0.053511706,warrior,0
1723,Harry Strickland,1,,House Strickland,0,0,0,0,1,0,1,,0,0,0.076923077,knight,1
1724,Harys Swyft,1,,House Swyft,1,1,1,1,1,0,1,,1,1,0.451505017,lord,1
1725,Harwin,0,Northmen,House Stark,1,1,1,1,1,0,0,34,0,0,0.130434783,smallfolk,1
1726,Hobb,1,,Night's Watch,1,1,1,1,1,0,0,,0,0,0.043478261,smallfolk,1
1727,High Sparrow,1,,Faith of the Seven,0,0,0,1,1,0,1,,0,0,0.16722408,official,1
1728,Hot Pie,0,,,0,1,1,1,0,0,0,,0,0,0.183946488,warrior,1
1729,Howland Reed,1,Crannogmen,House Reed,1,1,1,1,1,1,1,45,0,0,0.177257525,warrior,1
1730,Holly,1,Free Folk,,0,0,0,0,1,0,0,17,0,0,0.056856187,warrior,0
1731,Hugh,1,Valemen,House Arryn,1,0,0,0,0,0,1,,0,0,0.063545151,knight,0
1732,Hyle Hunt,0,,House Hunt,0,0,0,1,0,0,1,,0,0,0.10367893,knight,1
1733,Hoster Tully,1,Rivermen,House Tully,1,1,1,1,1,1,1,62,6,1,0.331103679,lord,0
1734,Humfrey Hewett,1,,House Hewett,0,0,0,1,1,0,1,,0,0,0.030100334,noble,1
1735,Ilyn Payne,1,Westeros,House Payne,1,1,1,1,1,0,1,,0,0,0.224080268,official,1
1736,Illyrio Mopatis,1,Pentoshi,House Targaryen,1,1,1,1,1,1,1,,0,0,0.394648829,warrior,1
1737,Irri,0,Dothraki,House Targaryen,1,1,1,1,1,0,0,22,0,0,0.193979933,smallfolk,1
1738,Imry Florent,1,,House Florent,0,1,1,1,0,0,1,,0,0,0.183946488,knight,0
1739,Jack-Be-Lucky,1,,Brotherhood without banners,0,0,1,1,0,0,0,,0,0,0.026755853,smallfolk,1
1740,Jacelyn Bywater,1,,House Bywater,0,1,1,1,0,0,1,,0,0,0.130434783,knight,0
1741,Jaime Lannister,1,Westerlands,House Lannister,1,1,1,1,1,0,1,39,7,1,1,lord,1
1742,Jason Mallister,1,Riverlands,House Mallister,1,1,1,1,1,0,1,,0,0,0.127090301,knight,1
1743,Jeyne Poole,0,Northmen,House Poole,1,1,1,1,1,1,0,,1,1,0.384615385,noble,1
1744,Jon Arryn,1,Valemen,House Arryn,1,1,1,1,1,1,1,81,5,1,0.836120401,lord,0
1745,Jon Fossoway,1,Reach,House Fossoway of New Barrel,0,1,0,0,0,1,1,,0,0,0.18729097,knight,1
1746,Jonos Bracken,1,,House Bracken,1,1,1,1,1,0,1,,0,0,0.190635452,noble,1
1747,Justin Massey,1,,House Massey,0,0,0,1,1,0,1,,0,0,0.080267559,knight,1
1748,Kedry,1,,,0,0,0,1,1,0,1,,0,0,0.030100334,official,0
1749,Jon Snow,1,Northmen,House Stark,1,1,1,1,1,0,1,22,5,1,1,lord,1
1750,Joss Stilwood,1,,House Clegane,1,1,0,1,0,0,0,,0,0,0.016722408,noble,1
1751,Kevan Lannister,1,,House Lannister,1,1,1,1,1,1,1,56,4,1,0.869565217,official,0
1752,Lady of the Leaves,0,,,0,0,1,1,0,0,1,,0,0,0.02006689,smallfolk,1
1753,Lharys,1,,House Bracken,1,0,0,0,0,0,0,,0,0,0.016722408,smallfolk,0
1754,Leyton Hightower,1,,House Hightower,1,1,1,1,1,1,1,,0,0,0.150501672,noble,1
1755,Larys Strong,1,,House Strong,0,0,0,0,0,0,1,100,0,0,0.297658863,lord,0
1756,Lomys,1,,,1,1,1,1,1,0,1,,0,0,0.023411371,official,1
1757,Lewyn Martell,1,Dornish,House Martell,1,0,1,1,1,0,1,,2,1,0.147157191,warrior,0
1758,Lothar Frey,1,Rivermen,House Frey,1,1,1,1,1,1,1,41,1,1,0.173913043,knight,1
1759,Lothor Brune,1,,House Brune of Brownhollow,1,1,1,1,1,0,1,,0,0,0.137123746,knight,1
1760,Lysa Arryn,0,,House Tully,0,0,0,0,0,1,1,34,5,1,0,knight,0
1761,Maege Mormont,0,Northmen,House Mormont,1,1,1,1,1,0,1,66,1,1,0.137123746,warrior,1
1762,Mad Huntsman,1,,Brotherhood without banners,0,0,1,1,0,0,0,,0,0,0.036789298,smallfolk,1
1763,Mance Rayder,1,Free folk,,0,0,0,0,0,0,0,,0,0,0.7090301,king,1
1764,Mark Mullendore,1,,House Mullendore,0,1,1,1,1,0,1,,0,0,0.050167224,knight,1
1765,Mark Ryswell,0,Northmen,House Ryswell,1,0,0,0,0,0,1,,0,0,0.02006689,knight,0
1766,Marlon Manderly,1,,House Manderly,0,0,0,1,1,0,1,,0,0,0.043478261,knight,1
1767,Maron Greyjoy,1,Ironborn,House Greyjoy,1,1,1,1,1,0,0,14,4,1,0.140468227,warrior,0
1768,Martyn Cassel,0,Northmen,House Cassel,1,1,0,0,0,0,0,,0,0,0.033444816,warrior,0
1769,Marq Piper,1,Rivermen,House Piper,1,1,1,1,1,0,1,,0,0,0.140468227,knight,1
1770,Mathis Rowan,1,Reach,House Rowan,1,1,1,1,1,1,1,,0,0,0.364548495,warrior,1
1771,Meribald,1,,Faith of the Seven,0,0,0,1,0,0,0,58,0,0,0.10367893,official,1
1772,Mirri Maz Duur,0,Lhazareen,,1,1,1,1,1,0,1,42,0,0,0.143812709,smallfolk,0
1773,Mikken,1,Northmen,House Stark,1,1,1,1,1,0,0,,0,0,0.096989967,official,0
1774,Morros Slynt,1,,House Slynt,0,1,1,0,0,0,1,,0,0,0.043478261,lord,1
1775,Myranda Royce,0,,House Royce of the Gates of the Moon,0,1,1,1,1,0,0,26,0,0,0.043478261,noble,1
1776,Nettles,0,,Blacks,0,0,0,0,0,0,0,100,0,0,0.063545151,knight,0
1777,Notch,0,,Brotherhood without Banners,0,0,1,1,0,0,0,,0,0,0.013377926,smallfolk,1
1778,Obara Sand,0,Dornish,House Martell,0,0,1,1,1,0,0,34,1,1,0.140468227,warrior,1
1779,Ulf the White,1,,Blacks,0,0,0,0,0,0,1,,0,0,0.060200669,knight,0
1780,Pypar,1,,Night's Watch,1,1,1,1,1,0,0,,0,0,0.113712375,warrior,1
1781,Roose Bolton,1,Northmen,House Bolton,1,1,1,1,1,1,1,45,1,1,0.97993311,knight,1
1782,Shireen Baratheon,0,,House Baratheon of Dragonstone,1,1,1,1,1,0,1,16,4,1,0.230769231,noble,1
1783,Smiling Knight,1,,Kingswood Brotherhood,0,0,1,1,0,0,0,,0,0,0.040133779,knight,1
1784,Renly Baratheon,1,Stormlands,House Baratheon,1,1,1,1,1,1,1,22,2,1,1,king,0
1785,Theon Greyjoy,1,Ironmen,House Greyjoy,1,1,1,1,1,0,1,27,4,1,1,knight,1
1786,Robyn Rhysling,1,,House Rhysling,0,0,0,0,0,0,1,,0,0,0.023411371,knight,1
1787,Rodrik Harlaw,1,Ironborn,House Harlaw,0,1,1,1,1,0,1,,0,0,0.160535117,warrior,1
1788,Wendamyr,1,,House Greyjoy,0,1,1,1,0,0,1,,0,0,0.02006689,official,1
1789,Varamyr,1,Free Folk,,0,0,1,0,1,0,0,,0,0,0.227424749,warrior,0
1790,Robin Potter,1,,House Potter,0,0,0,1,0,0,1,,0,0,0.02006689,knight,1
1791,Richard Horpe,1,,House Horpe,0,0,0,1,1,0,1,,0,0,0.063545151,knight,1
1792,Sansa Stark,0,Northmen,House Stark,1,1,1,1,1,1,1,19,10,1,1,noble,1
1793,Vargo Hoat,1,Qohor,Brave Companions,1,1,1,1,0,0,1,,0,0,0.210702341,lord,0
1794,Jaqen H'ghar,1,,Faceless Men,0,0,0,0,0,0,0,,0,0,0.200668896,warrior,1
1795,Robert Arryn,1,Valemen,House Arryn,1,1,1,1,1,0,1,13,0,0,0.321070234,lord,1
1796,Rakharo,1,Dothraki,House Targaryen,1,1,1,1,1,0,0,,0,0,0.183946488,warrior,1
1797,Rhaella Targaryen,1,Valyrian,House Targaryen,1,0,1,1,1,1,1,39,8,1,0.321070234,official,0
1798,Tywin Lannister,1,,House Lannister,1,1,1,1,1,1,1,58,5,1,1,lord,0
1799,Shagga,1,Vale mountain clans,Stone Crows,1,1,1,1,1,0,0,,0,0,0.073578595,smallfolk,1
1800,Wyman Manderly,1,,House Manderly,1,1,1,1,1,0,1,66,0,0,0.35451505,knight,1
1801,Yellow Dick,1,Westeros,House Bolton,0,0,0,0,1,0,0,,0,0,0.043478261,warrior,0
1802,Yoren,0,Westeros,Night's Watch,1,1,1,1,0,0,0,,0,0,0.267558528,warrior,0
1803,Watty,0,,Brotherhood without banners,0,0,1,1,0,0,0,,0,0,0.013377926,smallfolk,1
1804,Skahaz mo Kandaq,0,Ghiscari,House of Kandaq,0,0,0,0,1,0,0,,0,0,0.197324415,noble,1
1805,Wylis Manderly,1,,House Manderly,1,1,1,1,1,0,1,53,0,0,0.157190635,knight,1
1806,Theo Wull,1,Northern mountain clans,House Wull,1,0,1,0,0,0,0,,0,0,0.02006689,warrior,0
1807,Wylla Manderly,0,,House Manderly,0,0,0,1,1,0,0,21,0,0,0.070234114,noble,1
1808,Willas Tyrell,1,,House Tyrell,1,1,1,1,1,0,0,35,0,0,0.2909699,noble,1
1809,Wendel Manderly,1,,House Manderly,1,1,1,1,1,0,1,45,0,0,0.133779264,knight,0
1810,Simon Toyne,0,,House Toyne,1,1,1,1,0,0,0,,0,0,0.036789298,knight,0
1811,Steffon Baratheon,1,,House Baratheon,0,1,1,0,1,1,1,32,2,1,0.371237458,lord,0
1812,Shagwell,1,,Brave Companions,0,1,1,1,0,0,0,,0,0,0.08361204,smallfolk,0
1813,Rickard Karstark,1,Northmen,House Karstark,1,1,1,1,1,0,1,,1,1,0.230769231,official,0
1814,Senelle,1,,House Lannister,0,0,0,1,0,0,0,,0,0,0.033444816,warrior,0
1815,Shiera Seastar,0,Westeros,House Targaryen,0,0,0,0,1,0,0,100,4,1,0.043478261,noble,0
1816,Reznak mo Reznak,1,Ghiscari,House of Reznak,0,0,0,0,1,0,1,,0,0,0.080267559,magician,1
1817,Ronnet Connington,1,,House Connington,0,1,1,1,1,0,1,31,0,0,0.113712375,knight,1
1818,Tytos Blackwood,1,,House Blackwood,1,1,1,1,1,0,1,,0,0,0.220735786,noble,1
1819,Syrio Forel,0,Braavosi,House Stark,1,1,1,1,1,0,0,,0,0,0.120401338,knight,0
1820,Rodrik Cassel,1,Northmen,House Cassel,1,1,1,1,1,0,1,,1,1,0.397993311,official,0
1821,Stevron Frey,1,,House Frey,1,1,1,1,1,1,1,66,0,0,0.173913043,knight,0
1822,Steely Pate,1,,,0,0,0,0,0,0,0,,0,0,0.013377926,smallfolk,1
1823,Victaria Tyrell,0,,House Tyrell,0,0,1,1,0,1,0,,0,0,0.133779264,noble,1
1824,Jon Connington,1,Stormlands,House Connington,0,0,1,1,1,0,1,42,0,0,0.719063545,lord,1
1825,Rorge,1,,Brave Companions,0,1,1,1,0,0,0,,0,0,0.16722408,warrior,0
1826,Rickard Stark,1,Northmen,House Stark,1,1,1,0,1,1,1,52,5,1,0.27090301,lord,0
1827,Visenya Targaryen,0,Valyrian,House Targaryen,1,1,1,1,1,1,1,72,5,1,0.277591973,official,0
1828,Petyr Baelish,1,Valemen,House Baelish,1,1,1,1,1,1,1,37,5,1,1,lord,1
1829,Viserys Targaryen,1,Valyrian,House Targaryen,1,1,1,1,1,0,1,22,11,1,0.622073579,prince,0
1830,Varys,1,,,1,1,1,1,1,0,1,,0,0,0.899665552,lord,1
1831,Stygg,0,,House Greyjoy,0,1,1,0,0,0,0,,0,0,0.036789298,warrior,1
1832,Salladhor Saan,1,Lysene,House Baratheon of Dragonstone,0,1,1,1,1,0,1,,0,0,0.18729097,warrior,1
1833,Victarion Greyjoy,1,Ironborn,House Greyjoy,1,1,1,1,1,0,1,37,4,1,0.705685619,warrior,1
1834,Timeon,1,Dornish,Brave Companions,0,0,1,1,0,0,0,,0,0,0.056856187,smallfolk,0
1835,Tysha,1,,,1,1,1,0,1,1,0,34,1,1,0.130434783,noble,1
1836,Shae,0,,,1,1,1,1,1,0,0,20,0,0,0.2909699,warrior,0
1837,Spotted Cat,1,Ghiscari,,0,0,0,0,1,0,0,,0,0,0.050167224,warrior,1
1838,Tormund,1,Free Folk,,0,0,1,1,1,0,1,,0,0,0.214046823,knight,1
1839,Rodrik Greyjoy,1,Ironborn,House Greyjoy,1,1,1,1,1,0,0,15,4,1,0.153846154,warrior,0
1840,Tyrion Lannister,1,,House Lannister,1,1,1,1,1,1,1,32,12,1,1,lord,1
1841,Josmyn Peckledon,1,,House Peckledon,0,1,1,1,1,0,0,21,0,0,0.050167224,noble,1
1842,Trystane Martell,1,Dornish,House Martell,1,1,1,1,1,0,1,18,6,1,0.150501672,noble,1
1843,Rolland Storm,1,,House Caron,0,0,1,1,1,0,1,,0,0,0.070234114,lord,1
1844,Willam Dustin,1,Northmen,House Dustin,1,0,0,1,1,1,1,,0,0,0.063545151,warrior,0
1845,Torrhen Karstark,1,Northmen,House Karstark,1,1,1,1,1,0,0,,1,1,0.076923077,noble,0
1846,Three Toes,1,,Brave Companions,0,0,1,1,0,0,0,,0,0,0.013377926,smallfolk,1
1847,Ygritte,1,Wildling,Mance Rayder,0,1,1,1,1,0,0,19,0,0,0.244147157,warrior,0
1848,Tyland Lannister,1,,House Lannister,0,0,0,0,0,0,1,,0,0,0.35451505,official,0
1849,Thoren Smallwood,1,,Night's Watch,0,1,1,0,0,0,1,,0,0,0.086956522,warrior,0
1850,Rolph Spicer,0,,House Spicer,0,0,1,1,0,0,1,,0,0,0.060200669,knight,1
1851,Selyse Florent,0,,House Florent,1,1,1,1,1,1,1,,0,0,0.397993311,official,1
1852,Tyrion Tanner,1,,House Stokeworth,0,0,0,1,1,0,0,5,0,0,0.050167224,smallfolk,1
1853,Sandor Clegane,1,,House Clegane,1,1,1,1,1,0,0,30,1,1,0.695652174,knight,0
1854,Ulf son of Umar,1,Vale mountain clans,Moon Brothers,1,0,0,0,0,0,0,,0,0,0.023411371,noble,0
1855,Urswyck,1,,Brave Companions,0,0,1,1,0,0,0,,0,0,0.030100334,smallfolk,1
1856,Clydas,1,,Night's Watch,1,1,1,1,1,0,0,65,0,0,0.063545151,smallfolk,1
1857,Damion Lannister,1,,House Lannister,0,0,1,1,1,1,1,,0,0,0.08361204,knight,1
1858,Kraznys mo Nakloz,1,Astapor,Good Masters,0,0,1,0,1,0,0,,0,0,0.076923077,official,0
1859,Dacey Mormont,0,Northmen,House Mormont,1,1,1,1,1,0,0,47,0,0,0.086956522,warrior,0
1860,Jojen Reed,1,Crannogmen,House Reed,0,1,1,1,1,0,0,19,0,0,0.2909699,noble,1
1861,Lyonel Baratheon,1,,House Baratheon,0,0,0,0,0,0,1,,0,0,0.056856187,king,0
1862,Khorane Sathmantes,0,Lyseni,,0,0,1,0,0,0,0,,0,0,0.010033445,warrior,1
1863,Vardis Egen,1,Valemen,House Egen,1,1,1,0,0,0,1,49,0,0,0.090301003,knight,0
1864,Tya Lannister,1,,House Baratheon,1,0,0,0,0,1,0,,0,0,0.016722408,noble,1
1865,Vyman,0,,,1,1,1,1,1,0,1,,0,0,0.040133779,official,1
1866,Orton Merryweather,1,Reachmen,House Merryweather,0,0,1,1,1,1,1,,0,0,0.37458194,official,1
1867,Jeor Mormont,1,Northmen,House Mormont,1,1,1,1,1,0,1,69,0,0,0.618729097,lord,0
1868,Rhaego,0,,House Targaryen,1,1,1,1,0,0,0,-298001,6,1,0.16722408,noble,0
1869,Samwell Stone,1,,House Royce,0,0,0,1,0,0,1,,0,0,0.013377926,official,1
1870,Mors Umber,1,Northmen,House Umber,0,1,1,1,1,0,1,70,0,0,0.147157191,noble,1
1871,Rhaegar Frey,1,,House Frey,0,1,1,1,1,1,0,31,0,0,0.133779264,noble,0
1872,Parmen Crane,1,,House Crane,0,1,1,0,0,0,1,,0,0,0.040133779,knight,1
1873,Qyburn,1,,House Lannister,0,1,1,1,1,0,1,,0,0,0.535117057,lord,1
1874,Weese,1,,House Whent,0,1,1,1,0,0,0,,0,0,0.040133779,smallfolk,0
1875,Qarl the Maid,1,Ironborn,,0,1,1,1,1,0,0,,0,0,0.066889632,warrior,1
1876,Rickon Stark,1,Northmen,House Stark,1,1,1,1,1,0,1,10,8,1,0.551839465,noble,1
1877,Roslin Frey,1,Rivermen,House Frey,0,1,1,1,1,1,0,23,6,1,0.217391304,noble,1
1878,Robar Royce,1,Valemen,House Royce,1,1,1,1,0,0,1,22,1,1,0.096989967,knight,0
1879,Robett Glover,1,Northmen,House Glover,1,1,1,1,1,1,0,,0,0,0.16722408,noble,1
1880,Rhae Targaryen,0,Valyrian,House Targaryen,0,0,0,0,0,0,1,100,0,0,0.080267559,noble,0
1881,Ryman Frey,1,,House Frey,0,1,1,1,1,0,1,54,0,0,0.217391304,official,0
1882,Quaithe,0,Asshai'i,,0,1,1,1,1,0,0,,0,0,0.127090301,smallfolk,1
1883,Rolly Duckfield,1,,House Targaryen,0,0,0,0,1,0,1,,0,0,0.086956522,knight,1
1884,Togg Joth,1,Ibbenese,Brave Companions,0,0,1,1,0,0,0,,0,0,0.016722408,smallfolk,1
1885,Taena of Myr,0,Myrish,House Merryweather,0,0,1,1,1,1,0,29,0,0,0.113712375,warrior,1
1886,Pyg,0,,Brave Companions,0,0,1,1,0,0,0,,0,0,0.046822742,smallfolk,0
1887,Stonesnake,1,,Night's Watch,0,1,1,1,1,0,0,55,0,0,0.056856187,warrior,1
1888,Tycho Nestoris,1,Braavosi,Iron Bank of Braavos,0,0,0,0,1,0,0,,0,0,0.086956522,official,1
1889,Tanselle,0,Dornishmen,,0,0,0,0,0,0,0,,0,0,0.02006689,smallfolk,1
1890,Rhaelle Targaryen,0,,House Targaryen,0,0,0,1,1,1,1,76,0,0,0.137123746,noble,1
1891,Tom of Sevenstreams,1,,Brotherhood without banners,0,0,1,1,0,0,0,65,0,0,0.153846154,smallfolk,1
1892,Shyra Errol,0,,House Errol,0,1,0,0,0,0,1,,0,0,0.013377926,noble,1
1893,Steelskin,1,Ghiscari,House of Loraq,0,0,0,0,1,0,0,,0,0,0.016722408,warrior,1
1894,Val,0,Free folk,,0,0,1,1,1,0,0,,0,0,0.140468227,warrior,1
1895,Satin,1,,Night's Watch,0,1,1,1,1,0,0,25,0,0,0.10367893,warrior,1
1896,Xaro Xhoan Daxos,1,Qartheen,Thirteen,0,1,1,1,1,0,0,,0,0,0.244147157,smallfolk,1
1897,Maelor Targaryen,1,,House Targaryen,0,0,0,0,0,0,1,3,0,0,0.180602007,noble,0
1898,Arianne Martell,0,Dornishmen,House Martell,1,1,1,1,1,0,1,29,0,0,0.571906355,noble,1
1899,Damon Dance-for-Me,1,,House Bolton,0,0,0,0,1,0,0,,0,0,0.033444816,warrior,1
1900,Alysanne Targaryen,0,,,0,0,0,0,0,0,0,,0,0,0.277591973,official,0
