,name,male,culture,house,book1,book2,book3,book4,book5,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,popularity,identity
1693,Eleyna Westerling,0,,House Westerling,0,0,1,1,0,0,0,18,0,0,0.046822742,noble
1694,Falena Stokeworth,1,,House Stokeworth,0,0,0,0,0,1,1,100,0,0,0.023411371,noble
1695,Falia Flowers,0,,House Hewett,0,0,0,1,1,0,0,24,0,0,0.026755853,smallfolk
1696,Eustace Osgrey,1,,House Osgrey,0,0,0,0,0,1,1,,0,0,0.147157191,lord
1697,Farlen,1,,House Stark,1,1,1,0,1,0,0,,0,0,0.056856187,official
1698,Falyse Stokeworth,0,,House Stokeworth,0,1,1,1,1,1,0,35,1,1,0.100334448,noble
1699,Galazza Galare,0,Ghiscari,Graces,0,0,0,0,1,0,1,88,0,0,0.090301003,noble
1700,Emmond,1,Ironborn,Drowned men,0,0,0,1,0,0,0,,0,0,0.010033445,smallfolk
1701,Garth Hightower,0,,House Hightower,0,0,0,1,0,0,1,,0,0,0.050167224,knight
1702,Gared,1,,Night's Watch,1,1,0,0,0,0,0,66,0,0,0.093645485,official
1703,Genna Lannister,0,,,1,1,1,1,1,1,1,60,0,0,0.217391304,noble
1704,Garlan Tyrell,1,,House Tyrell of Brightwater Keep,1,1,1,1,1,1,1,28,0,0,0.327759197,knight
1705,Gerion Lannister,1,,House Lannister,1,1,1,1,1,0,0,36,0,0,0.140468227,noble
1706,Gevin Harlaw,0,Ironborn,House Harlaw,0,1,1,0,0,0,0,,0,0,0.016722408,noble
1707,Gerold Dayne,1,Dorne,House Dayne of High Hermitage,0,0,0,1,1,0,1,35,0,0,0.107023411,knight
1708,Godry Farring,1,,House Farring,0,0,0,1,1,0,1,,0,0,0.063545151,knight
1709,Gorold Goodbrother,1,Ironborn,House Goodbrother,0,1,1,1,1,0,1,,0,0,0.080267559,warrior
1710,Grenn,1,Westeros,Night's Watch,1,1,1,1,1,0,0,24,0,0,0.204013378,warrior
1713,Groleo,0,Pentoshi,House Targaryen,0,0,1,1,1,0,1,,0,0,0.110367893,warrior
1714,Grunt,1,Northmen,House Bolton,0,0,0,0,1,0,0,,0,0,0.026755853,warrior
1715,Gregor Clegane,1,,House Clegane,1,1,1,1,1,0,1,35,1,1,0.836120401,knight
1716,Gylbert Farwynd,1,Ironborn,House Farwynd of the Lonely Light,0,0,1,1,1,0,1,,0,0,0.040133779,noble
1717,Guyard Morrigen,1,,House Morrigen,0,1,0,0,1,0,1,21,0,0,0.063545151,knight
1718,Hallyne,1,,Alchemists' Guild,0,1,1,1,0,0,1,,0,0,0.086956522,lord
1721,Hizdahr zo Loraq,1,Ghiscari,,0,0,0,0,0,0,0,,0,0,0.444816054,official
1722,Harma,0,Wildlings,,0,1,1,0,1,0,0,,0,0,0.053511706,warrior
1723,Harry Strickland,1,,House Strickland,0,0,0,0,1,0,1,,0,0,0.076923077,knight
1724,Harys Swyft,1,,House Swyft,1,1,1,1,1,0,1,,1,1,0.451505017,lord
1725,Harwin,0,Northmen,House Stark,1,1,1,1,1,0,0,34,0,0,0.130434783,smallfolk
1726,Hobb,1,,Night's Watch,1,1,1,1,1,0,0,,0,0,0.043478261,smallfolk
1727,High Sparrow,1,,Faith of the Seven,0,0,0,1,1,0,1,,0,0,0.16722408,official
1728,Hot Pie,0,,,0,1,1,1,0,0,0,,0,0,0.183946488,warrior
1729,Howland Reed,1,Crannogmen,House Reed,1,1,1,1,1,1,1,45,0,0,0.177257525,warrior
1730,Holly,1,Free Folk,,0,0,0,0,1,0,0,17,0,0,0.056856187,warrior
1731,Hugh,1,Valemen,House Arryn,1,0,0,0,0,0,1,,0,0,0.063545151,knight
1732,Hyle Hunt,0,,House Hunt,0,0,0,1,0,0,1,,0,0,0.10367893,knight
1733,Hoster Tully,1,Rivermen,House Tully,1,1,1,1,1,1,1,62,6,1,0.331103679,lord
1734,Humfrey Hewett,1,,House Hewett,0,0,0,1,1,0,1,,0,0,0.030100334,noble
1735,Ilyn Payne,1,Westeros,House Payne,1,1,1,1,1,0,1,,0,0,0.224080268,official
1736,Illyrio Mopatis,1,Pentoshi,House Targaryen,1,1,1,1,1,1,1,,0,0,0.394648829,warrior
1737,Irri,0,Dothraki,House Targaryen,1,1,1,1,1,0,0,22,0,0,0.193979933,smallfolk
1738,Imry Florent,1,,House Florent,0,1,1,1,0,0,1,,0,0,0.183946488,knight
1739,Jack-Be-Lucky,1,,Brotherhood without banners,0,0,1,1,0,0,0,,0,0,0.026755853,smallfolk
1740,Jacelyn Bywater,1,,House Bywater,0,1,1,1,0,0,1,,0,0,0.130434783,knight
1741,Jaime Lannister,1,Westerlands,House Lannister,1,1,1,1,1,0,1,39,7,1,1,lord
1742,Jason Mallister,1,Riverlands,House Mallister,1,1,1,1,1,0,1,,0,0,0.127090301,knight
1743,Jeyne Poole,0,Northmen,House Poole,1,1,1,1,1,1,0,,1,1,0.384615385,noble
1744,Jon Arryn,1,Valemen,House Arryn,1,1,1,1,1,1,1,81,5,1,0.836120401,lord
1745,Jon Fossoway,1,Reach,House Fossoway of New Barrel,0,1,0,0,0,1,1,,0,0,0.18729097,knight
1746,Jonos Bracken,1,,House Bracken,1,1,1,1,1,0,1,,0,0,0.190635452,noble
1747,Justin Massey,1,,House Massey,0,0,0,1,1,0,1,,0,0,0.080267559,knight
1748,Kedry,1,,,0,0,0,1,1,0,1,,0,0,0.030100334,official
1749,Jon Snow,1,Northmen,House Stark,1,1,1,1,1,0,1,22,5,1,1,lord
1750,Joss Stilwood,1,,House Clegane,1,1,0,1,0,0,0,,0,0,0.016722408,noble
1751,Kevan Lannister,1,,House Lannister,1,1,1,1,1,1,1,56,4,1,0.869565217,official
1752,Lady of the Leaves,0,,,0,0,1,1,0,0,1,,0,0,0.02006689,smallfolk
1753,Lharys,1,,House Bracken,1,0,0,0,0,0,0,,0,0,0.016722408,smallfolk
1754,Leyton Hightower,1,,House Hightower,1,1,1,1,1,1,1,,0,0,0.150501672,noble
1755,Larys Strong,1,,House Strong,0,0,0,0,0,0,1,100,0,0,0.297658863,lord
1756,Lomys,1,,,1,1,1,1,1,0,1,,0,0,0.023411371,official
1757,Lewyn Martell,1,Dornish,House Martell,1,0,1,1,1,0,1,,2,1,0.147157191,warrior
1758,Lothar Frey,1,Rivermen,House Frey,1,1,1,1,1,1,1,41,1,1,0.173913043,knight
1759,Lothor Brune,1,,House Brune of Brownhollow,1,1,1,1,1,0,1,,0,0,0.137123746,knight
1760,Lysa Arryn,0,,House Tully,0,0,0,0,0,1,1,34,5,1,0,knight
1761,Maege Mormont,0,Northmen,House Mormont,1,1,1,1,1,0,1,66,1,1,0.137123746,warrior
1762,Mad Huntsman,1,,Brotherhood without banners,0,0,1,1,0,0,0,,0,0,0.036789298,smallfolk
1763,Mance Rayder,1,Free folk,,0,0,0,0,0,0,0,,0,0,0.7090301,king
1764,Mark Mullendore,1,,House Mullendore,0,1,1,1,1,0,1,,0,0,0.050167224,knight
1765,Mark Ryswell,0,Northmen,House Ryswell,1,0,0,0,0,0,1,,0,0,0.02006689,knight
1766,Marlon Manderly,1,,House Manderly,0,0,0,1,1,0,1,,0,0,0.043478261,knight
1767,Maron Greyjoy,1,Ironborn,House Greyjoy,1,1,1,1,1,0,0,14,4,1,0.140468227,warrior
1768,Martyn Cassel,0,Northmen,House Cassel,1,1,0,0,0,0,0,,0,0,0.033444816,warrior
1769,Marq Piper,1,Rivermen,House Piper,1,1,1,1,1,0,1,,0,0,0.140468227,knight
1770,Mathis Rowan,1,Reach,House Rowan,1,1,1,1,1,1,1,,0,0,0.364548495,warrior
1771,Meribald,1,,Faith of the Seven,0,0,0,1,0,0,0,58,0,0,0.10367893,official
1772,Mirri Maz Duur,0,Lhazareen,,1,1,1,1,1,0,1,42,0,0,0.143812709,smallfolk
1773,Mikken,1,Northmen,House Stark,1,1,1,1,1,0,0,,0,0,0.096989967,official
1774,Morros Slynt,1,,House Slynt,0,1,1,0,0,0,1,,0,0,0.043478261,lord
1775,Myranda Royce,0,,House Royce of the Gates of the Moon,0,1,1,1,1,0,0,26,0,0,0.043478261,noble
1776,Nettles,0,,Blacks,0,0,0,0,0,0,0,100,0,0,0.063545151,knight
1777,Notch,0,,Brotherhood without Banners,0,0,1,1,0,0,0,,0,0,0.013377926,smallfolk
1778,Obara Sand,0,Dornish,House Martell,0,0,1,1,1,0,0,34,1,1,0.140468227,warrior
1779,Ulf the White,1,,Blacks,0,0,0,0,0,0,1,,0,0,0.060200669,knight
1780,Pypar,1,,Night's Watch,1,1,1,1,1,0,0,,0,0,0.113712375,warrior
1781,Roose Bolton,1,Northmen,House Bolton,1,1,1,1,1,1,1,45,1,1,0.97993311,knight
1782,Shireen Baratheon,0,,House Baratheon of Dragonstone,1,1,1,1,1,0,1,16,4,1,0.230769231,noble
1783,Smiling Knight,1,,Kingswood Brotherhood,0,0,1,1,0,0,0,,0,0,0.040133779,knight
1784,Renly Baratheon,1,Stormlands,House Baratheon,1,1,1,1,1,1,1,22,2,1,1,king
1785,Theon Greyjoy,1,Ironmen,House Greyjoy,1,1,1,1,1,0,1,27,4,1,1,knight
1786,Robyn Rhysling,1,,House Rhysling,0,0,0,0,0,0,1,,0,0,0.023411371,knight
1787,Rodrik Harlaw,1,Ironborn,House Harlaw,0,1,1,1,1,0,1,,0,0,0.160535117,warrior
1788,Wendamyr,1,,House Greyjoy,0,1,1,1,0,0,1,,0,0,0.02006689,official
1789,Varamyr,1,Free Folk,,0,0,1,0,1,0,0,,0,0,0.227424749,warrior
1790,Robin Potter,1,,House Potter,0,0,0,1,0,0,1,,0,0,0.02006689,knight
1791,Richard Horpe,1,,House Horpe,0,0,0,1,1,0,1,,0,0,0.063545151,knight
1792,Sansa Stark,0,Northmen,House Stark,1,1,1,1,1,1,1,19,10,1,1,noble
1793,Vargo Hoat,1,Qohor,Brave Companions,1,1,1,1,0,0,1,,0,0,0.210702341,lord
1794,Jaqen H'ghar,1,,Faceless Men,0,0,0,0,0,0,0,,0,0,0.200668896,warrior
1795,Robert Arryn,1,Valemen,House Arryn,1,1,1,1,1,0,1,13,0,0,0.321070234,lord
1797,Rhaella Targaryen,1,Valyrian,House Targaryen,1,0,1,1,1,1,1,39,8,1,0.321070234,official
1798,Tywin Lannister,1,,House Lannister,1,1,1,1,1,1,1,58,5,1,1,lord
1799,Shagga,1,Vale mountain clans,Stone Crows,1,1,1,1,1,0,0,,0,0,0.073578595,smallfolk
1800,Wyman Manderly,1,,House Manderly,1,1,1,1,1,0,1,66,0,0,0.35451505,knight
1801,Yellow Dick,1,Westeros,House Bolton,0,0,0,0,1,0,0,,0,0,0.043478261,warrior
1803,Watty,0,,Brotherhood without banners,0,0,1,1,0,0,0,,0,0,0.013377926,smallfolk
1804,Skahaz mo Kandaq,0,Ghiscari,House of Kandaq,0,0,0,0,1,0,0,,0,0,0.197324415,noble
1805,Wylis Manderly,1,,House Manderly,1,1,1,1,1,0,1,53,0,0,0.157190635,knight
1806,Theo Wull,1,Northern mountain clans,House Wull,1,0,1,0,0,0,0,,0,0,0.02006689,warrior
1807,Wylla Manderly,0,,House Manderly,0,0,0,1,1,0,0,21,0,0,0.070234114,noble
1808,Willas Tyrell,1,,House Tyrell,1,1,1,1,1,0,0,35,0,0,0.2909699,noble
1809,Wendel Manderly,1,,House Manderly,1,1,1,1,1,0,1,45,0,0,0.133779264,knight
1810,Simon Toyne,0,,House Toyne,1,1,1,1,0,0,0,,0,0,0.036789298,knight
1811,Steffon Baratheon,1,,House Baratheon,0,1,1,0,1,1,1,32,2,1,0.371237458,lord
1812,Shagwell,1,,Brave Companions,0,1,1,1,0,0,0,,0,0,0.08361204,smallfolk
1813,Rickard Karstark,1,Northmen,House Karstark,1,1,1,1,1,0,1,,1,1,0.230769231,official
1814,Senelle,1,,House Lannister,0,0,0,1,0,0,0,,0,0,0.033444816,warrior
1815,Shiera Seastar,0,Westeros,House Targaryen,0,0,0,0,1,0,0,100,4,1,0.043478261,noble
1817,Ronnet Connington,1,,House Connington,0,1,1,1,1,0,1,31,0,0,0.113712375,knight
1818,Tytos Blackwood,1,,House Blackwood,1,1,1,1,1,0,1,,0,0,0.220735786,noble
1819,Syrio Forel,0,Braavosi,House Stark,1,1,1,1,1,0,0,,0,0,0.120401338,knight
1820,Rodrik Cassel,1,Northmen,House Cassel,1,1,1,1,1,0,1,,1,1,0.397993311,official
1821,Stevron Frey,1,,House Frey,1,1,1,1,1,1,1,66,0,0,0.173913043,knight
1822,Steely Pate,1,,,0,0,0,0,0,0,0,,0,0,0.013377926,smallfolk
1823,Victaria Tyrell,0,,House Tyrell,0,0,1,1,0,1,0,,0,0,0.133779264,noble
1824,Jon Connington,1,Stormlands,House Connington,0,0,1,1,1,0,1,42,0,0,0.719063545,lord
1825,Rorge,1,,Brave Companions,0,1,1,1,0,0,0,,0,0,0.16722408,warrior
1826,Rickard Stark,1,Northmen,House Stark,1,1,1,0,1,1,1,52,5,1,0.27090301,lord
1827,Visenya Targaryen,0,Valyrian,House Targaryen,1,1,1,1,1,1,1,72,5,1,0.277591973,official
1828,Petyr Baelish,1,Valemen,House Baelish,1,1,1,1,1,1,1,37,5,1,1,lord
1829,Viserys Targaryen,1,Valyrian,House Targaryen,1,1,1,1,1,0,1,22,11,1,0.622073579,prince
1830,Varys,1,,,1,1,1,1,1,0,1,,0,0,0.899665552,lord
1831,Stygg,0,,House Greyjoy,0,1,1,0,0,0,0,,0,0,0.036789298,warrior
1832,Salladhor Saan,1,Lysene,House Baratheon of Dragonstone,0,1,1,1,1,0,1,,0,0,0.18729097,warrior
1833,Victarion Greyjoy,1,Ironborn,House Greyjoy,1,1,1,1,1,0,1,37,4,1,0.705685619,warrior
1834,Timeon,1,Dornish,Brave Companions,0,0,1,1,0,0,0,,0,0,0.056856187,smallfolk
1835,Tysha,1,,,1,1,1,0,1,1,0,34,1,1,0.130434783,noble
1836,Shae,0,,,1,1,1,1,1,0,0,20,0,0,0.2909699,warrior
1837,Spotted Cat,1,Ghiscari,,0,0,0,0,1,0,0,,0,0,0.050167224,warrior
1838,Tormund,1,Free Folk,,0,0,1,1,1,0,1,,0,0,0.214046823,knight
1839,Rodrik Greyjoy,1,Ironborn,House Greyjoy,1,1,1,1,1,0,0,15,4,1,0.153846154,warrior
1840,Tyrion Lannister,1,,House Lannister,1,1,1,1,1,1,1,32,12,1,1,lord
1841,Josmyn Peckledon,1,,House Peckledon,0,1,1,1,1,0,0,21,0,0,0.050167224,noble
1842,Trystane Martell,1,Dornish,House Martell,1,1,1,1,1,0,1,18,6,1,0.150501672,noble
1843,Rolland Storm,1,,House Caron,0,0,1,1,1,0,1,,0,0,0.070234114,lord
1844,Willam Dustin,1,Northmen,House Dustin,1,0,0,1,1,1,1,,0,0,0.063545151,warrior
1845,Torrhen Karstark,1,Northmen,House Karstark,1,1,1,1,1,0,0,,1,1,0.076923077,noble
1846,Three Toes,1,,Brave Companions,0,0,1,1,0,0,0,,0,0,0.013377926,smallfolk
1847,Ygritte,1,Wildling,Mance Rayder,0,1,1,1,1,0,0,19,0,0,0.244147157,warrior
1848,Tyland Lannister,1,,House Lannister,0,0,0,0,0,0,1,,0,0,0.35451505,official
1849,Thoren Smallwood,1,,Night's Watch,0,1,1,0,0,0,1,,0,0,0.086956522,warrior
1850,Rolph Spicer,0,,House Spicer,0,0,1,1,0,0,1,,0,0,0.060200669,knight
1851,Selyse Florent,0,,House Florent,1,1,1,1,1,1,1,,0,0,0.397993311,official
1852,Tyrion Tanner,1,,House Stokeworth,0,0,0,1,1,0,0,5,0,0,0.050167224,smallfolk
1853,Sandor Clegane,1,,House Clegane,1,1,1,1,1,0,0,30,1,1,0.695652174,knight
1855,Urswyck,1,,Brave Companions,0,0,1,1,0,0,0,,0,0,0.030100334,smallfolk
1856,Clydas,1,,Night's Watch,1,1,1,1,1,0,0,65,0,0,0.063545151,smallfolk
1857,Damion Lannister,1,,House Lannister,0,0,1,1,1,1,1,,0,0,0.08361204,knight
1858,Kraznys mo Nakloz,1,Astapor,Good Masters,0,0,1,0,1,0,0,,0,0,0.076923077,official
1859,Dacey Mormont,0,Northmen,House Mormont,1,1,1,1,1,0,0,47,0,0,0.086956522,warrior
1860,Jojen Reed,1,Crannogmen,House Reed,0,1,1,1,1,0,0,19,0,0,0.2909699,noble
1861,Lyonel Baratheon,1,,House Baratheon,0,0,0,0,0,0,1,,0,0,0.056856187,king
1862,Khorane Sathmantes,0,Lyseni,,0,0,1,0,0,0,0,,0,0,0.010033445,warrior
1863,Vardis Egen,1,Valemen,House Egen,1,1,1,0,0,0,1,49,0,0,0.090301003,knight
1864,Tya Lannister,1,,House Baratheon,1,0,0,0,0,1,0,,0,0,0.016722408,noble
1865,Vyman,0,,,1,1,1,1,1,0,1,,0,0,0.040133779,official
1866,Orton Merryweather,1,Reachmen,House Merryweather,0,0,1,1,1,1,1,,0,0,0.37458194,official
1867,Jeor Mormont,1,Northmen,House Mormont,1,1,1,1,1,0,1,69,0,0,0.618729097,lord
1868,Rhaego,0,,House Targaryen,1,1,1,1,0,0,0,-298001,6,1,0.16722408,noble
1869,Samwell Stone,1,,House Royce,0,0,0,1,0,0,1,,0,0,0.013377926,official
1870,Mors Umber,1,Northmen,House Umber,0,1,1,1,1,0,1,70,0,0,0.147157191,noble
1871,Rhaegar Frey,1,,House Frey,0,1,1,1,1,1,0,31,0,0,0.133779264,noble
1872,Parmen Crane,1,,House Crane,0,1,1,0,0,0,1,,0,0,0.040133779,knight
1873,Qyburn,1,,House Lannister,0,1,1,1,1,0,1,,0,0,0.535117057,lord
1874,Weese,1,,House Whent,0,1,1,1,0,0,0,,0,0,0.040133779,smallfolk
1875,Qarl the Maid,1,Ironborn,,0,1,1,1,1,0,0,,0,0,0.066889632,warrior
1876,Rickon Stark,1,Northmen,House Stark,1,1,1,1,1,0,1,10,8,1,0.551839465,noble
1877,Roslin Frey,1,Rivermen,House Frey,0,1,1,1,1,1,0,23,6,1,0.217391304,noble
1878,Robar Royce,1,Valemen,House Royce,1,1,1,1,0,0,1,22,1,1,0.096989967,knight
1879,Robett Glover,1,Northmen,House Glover,1,1,1,1,1,1,0,,0,0,0.16722408,noble
1880,Rhae Targaryen,0,Valyrian,House Targaryen,0,0,0,0,0,0,1,100,0,0,0.080267559,noble
1881,Ryman Frey,1,,House Frey,0,1,1,1,1,0,1,54,0,0,0.217391304,official
1883,Rolly Duckfield,1,,House Targaryen,0,0,0,0,1,0,1,,0,0,0.086956522,knight
1884,Togg Joth,1,Ibbenese,Brave Companions,0,0,1,1,0,0,0,,0,0,0.016722408,smallfolk
1885,Taena of Myr,0,Myrish,House Merryweather,0,0,1,1,1,1,0,29,0,0,0.113712375,warrior
1886,Pyg,0,,Brave Companions,0,0,1,1,0,0,0,,0,0,0.046822742,smallfolk
1887,Stonesnake,1,,Night's Watch,0,1,1,1,1,0,0,55,0,0,0.056856187,warrior
1888,Tycho Nestoris,1,Braavosi,Iron Bank of Braavos,0,0,0,0,1,0,0,,0,0,0.086956522,official
1889,Tanselle,0,Dornishmen,,0,0,0,0,0,0,0,,0,0,0.02006689,smallfolk
1890,Rhaelle Targaryen,0,,House Targaryen,0,0,0,1,1,1,1,76,0,0,0.137123746,noble
1891,Tom of Sevenstreams,1,,Brotherhood without banners,0,0,1,1,0,0,0,65,0,0,0.153846154,smallfolk
1892,Shyra Errol,0,,House Errol,0,1,0,0,0,0,1,,0,0,0.013377926,noble
1893,Steelskin,1,Ghiscari,House of Loraq,0,0,0,0,1,0,0,,0,0,0.016722408,warrior
1894,Val,0,Free folk,,0,0,1,1,1,0,0,,0,0,0.140468227,warrior
1895,Satin,1,,Night's Watch,0,1,1,1,1,0,0,25,0,0,0.10367893,warrior
1896,Xaro Xhoan Daxos,1,Qartheen,Thirteen,0,1,1,1,1,0,0,,0,0,0.244147157,smallfolk
1897,Maelor Targaryen,1,,House Targaryen,0,0,0,0,0,0,1,3,0,0,0.180602007,noble
1898,Arianne Martell,0,Dornishmen,House Martell,1,1,1,1,1,0,1,29,0,0,0.571906355,noble
1899,Damon Dance-for-Me,1,,House Bolton,0,0,0,0,1,0,0,,0,0,0.033444816,warrior
1900,Alysanne Targaryen,0,,,0,0,0,0,0,0,0,,0,0,0.277591973,official
1901,Baela Targaryen,0,Valyrian,House Targaryen,0,0,0,0,0,1,1,100,0,0,0.127090301,knight
1902,Brandon Stark,1,Northmen,House Stark,1,1,1,0,1,0,0,20,0,0,0.347826087,official
1903,Dunstan Drumm,1,Ironborn,House Drumm,0,1,1,1,1,0,1,93,0,0,0.076923077,warrior
1904,Daemon Sand,1,Dornish,House Allyrion,0,0,1,1,1,0,1,,0,0,0.073578595,knight
1905,Jafer Flowers,1,,Night's Watch,1,0,0,0,0,0,0,,0,0,0.043478261,warrior
1906,Lysono Maar,1,Lyseni,Golden Company,0,0,0,0,1,0,0,,0,0,0.02006689,official
1907,Mycah,1,Westeros,,1,1,1,0,0,0,0,13,0,0,0.10367893,smallfolk
1908,Joyeuse Erenford,1,,House Erenford,1,1,1,1,1,1,1,23,0,0,0.043478261,noble
1909,Rossart,1,,Alchemists' Guild,0,1,1,1,0,0,1,,0,0,0.367892977,lord
1910,Tyene Sand,0,Dornish,House Martell,0,0,1,1,1,0,0,29,1,1,0.137123746,warrior
1911,Waymar Royce,1,Valemen,House Royce,1,1,1,1,0,0,1,19,1,1,0.123745819,knight
1912,Stiv,0,Wildlings,Night's Watch,1,0,0,0,0,0,0,,0,0,0.033444816,warrior
1913,Daemon II Blackfyre,1,,House Blackfyre,0,0,0,0,0,0,1,23,5,1,0.227424749,noble
1914,Chataya,0,Summer Isles,Chataya's brothel,1,1,1,0,0,0,0,,0,0,0.073578595,smallfolk
1915,Hugh Hammer,1,,Blacks,0,0,0,0,0,0,1,,0,0,0.076923077,knight
1916,Tygett Lannister,1,,House Lannister,1,1,1,1,1,1,1,55,0,0,0.110367893,knight
1917,Sarella Sand,0,Dornishmen,House Martell,0,0,1,1,1,0,0,25,1,1,0.10367893,smallfolk
1918,Rhaegar Targaryen,1,Valyrian,House Targaryen,1,1,1,1,1,1,1,24,11,1,0.799331104,prince
1919,Drogo,0,Dothraki,,1,1,1,0,1,1,0,32,5,1,0.558528428,warrior
1920,Dunsen,1,,House Clegane,0,1,1,1,1,0,0,,0,0,0.040133779,smallfolk
1921,Barra,1,,House Baratheon,1,1,0,0,1,0,0,1,1,1,0.107023411,smallfolk
1922,Bethany Bolton,1,Northmen,House Bolton,0,0,0,1,1,1,1,,0,0,0.043478261,noble
1923,Desmond Grell,0,,House Grell,1,1,1,1,0,0,1,68,0,0,0.076923077,official
1924,Devan Seaworth,1,,House Seaworth,0,1,1,1,1,0,0,18,0,0,0.093645485,noble
1925,Gendry,1,,brotherhood without banners,1,1,1,1,0,0,1,21,2,1,0.43812709,knight
1926,Gran Goodbrother,1,Ironborn,House Goodbrother,0,0,0,1,0,0,0,,0,0,0.026755853,noble
1927,Loras Tyrell,1,The Reach,House Tyrell,1,1,1,1,1,0,1,23,2,1,0.665551839,lord
1930,Yohn Royce,1,Valemen,House Royce,1,1,1,1,1,0,1,,2,1,0.170568562,lord
1931,Yandry,1,,House Targaryen,0,0,0,0,1,1,0,,0,0,0.050167224,warrior
1932,Tarle,1,Ironborn,Drowned men,0,0,0,1,0,0,0,,0,0,0.026755853,official
1933,Temmo,1,Dothraki,,0,0,1,0,0,0,0,,0,0,0.02006689,warrior
1934,Rohanne Webber,0,,House Webber,0,0,0,0,0,1,1,100,0,0,0.170568562,lord
1935,Gormond Goodbrother,1,Ironborn,House Goodbrother,0,0,0,1,0,0,0,23,0,0,0.040133779,noble
1936,Walder Rivers,1,Rivermen,House Frey,1,1,1,1,1,1,1,,0,0,0.080267559,knight
1937,Symon Silver Tongue,1,,,0,1,1,0,1,0,0,,0,0,0.046822742,smallfolk
1938,Moqorro,1,,R'hllor,0,0,0,0,1,0,1,,0,0,0.123745819,official
1939,Meg,0,,Brotherhood Without Banners,0,0,0,1,0,0,0,,0,0,0.010033445,warrior
1940,Laena Velaryon,0,Valyrian,House Velaryon,0,0,0,0,0,1,0,27,0,0,0.140468227,knight
1941,Luwin,1,Westeros,House Stark,1,1,1,1,1,0,0,,0,0,0.351170569,official
1942,Reek,1,,House Bolton,0,1,0,1,1,0,0,,0,0,0.096989967,smallfolk
1943,Symeon Star-Eyes,1,,,1,1,1,1,1,0,0,,0,0,0.030100334,knight
1944,Coldhands,1,,Three-eyed crow,0,0,1,1,1,0,0,,0,0,0.130434783,warrior
1945,Tytos Lannister,1,,House Lannister,0,0,1,1,1,1,1,47,4,1,0.210702341,lord
